name,state,state_code,degree_length,room_and_board,in_state_tuition,in_state_total,out_of_state_tuition,out_of_state_total,total_enrollment,rank,early_career_pay,mid_career_pay,make_world_better_percent,stem_percent,degree_type,pred_degree_type,highest_degree,type_school,ST_FIPS,region,locale,hbcu,pbi,annhi,AANAPII,his,nanti,men_only,women_only,admission_rate,sat_avg,distance_only,netprice_lowincome,tuit_fte,inexp_fte,avg_fac_salary,pct_ft_fac,pct_pell,C150_POOLED,age_entry,first_gen,med_fam_inc,pct_grad_degree,pct_domestic,median_hh_income,poverty_rate,unemployment_rate,Women,American Indian / Alaska Native,Asian,Black,Hispanic,Native Hawaiian / Pacific Islander,White,Two Or More Races,Unknown,Non-Resident Foreign,Total Minority
Pomona College,California,CA,4 Year,16716,52780,69496,52780,69496,1650,13,63800,117200,0.47,0.37,3,3,3,2,6,8,21,0,0,0,0,0,0,0,0,0.066351119,1520,0,2872,21561,40275,13749,0.9417,0.2138,0.9352,19.43018868,0.299180328,42689,0.1465999985,0.8033999634,76544.99,8.569999695,0.03559999943,0.5078787878787879,0.0024242424242424242,0.1290909090909091,0.06606060606060606,0.1406060606060606,0.0012121212121212121,0.4254545454545455,0.07393939393939394,0.06787878787878789,154,682
Portland State University,Oregon,OR,4 Year,10428,9105,19533,27060,37488,27696,12,50800,90500,0.48,0.16,3,3,4,1,41,8,11,0,0,0,1,0,0,0,0,0.984254264,1099,0,12082,10003,9642,10304,0.5443,0.3922,0.5154,25.95332158,0.391093011,25986,0.1081000042,0.8811000061,62889.32,7.110000134,0.040700001720000004,0.5347703639514731,0.013575967648757943,0.07307914500288851,0.03199017908723281,0.09618717504332755,0.005921432697862507,0.5955011554015021,0.04744367417677643,0.05220970537261698,2329,7428
Prairie View A&M University,Texas,TX,4 Year,8925,10533,19458,24843,33768,8429,17,57800,99400,0.65,0.22,3,3,4,1,48,6,32,1,0,0,0,0,0,0,0,0.770028136,966,0,12180,6615,8131,8308,0.8695,0.6444,0.3947,20.85173135,0.334909378,28812,0.06570000172,0.8555999756,57579.55,12.84000015,0.04579999924,0.6120536243919801,0.0029659508838533635,0.02882904259105469,0.8407877565547515,0.02716811009609681,9.491042828330763e-4,0.04757385217700795,0.006881006050539803,0.020049827974848736,209,7650
Presbyterian College,South Carolina,SC,4 Year,10480,38660,49140,38660,49140,1460,6,48800,89900,0.57,0.14,3,3,4,2,45,5,32,0,0,0,0,0,0,0,0,0.709775967,1123,0,19239,18120,10884,8140,1,0.2929,0.6145,19.57919622,0.197560976,60702,0.09619999886000001,0.9472000122,62666.83,8.140000343,0.03220000029,0.5787671232876712,0.0027397260273972603,0.030821917808219176,0.1363013698630137,0.019178082191780823,6.849315068493151e-4,0.7397260273972602,0.015753424657534248,0.00684931506849315,70,300
Princeton University,New Jersey,NJ,4 Year,16290,49330,65620,49330,65620,8088,2,75200,139400,0.48,0.48,3,3,4,2,34,2,13,0,0,0,0,0,0,0,0,0.043802027,1517,0,5655,13290,70945,21673,0.8398,0.2162,0.9779,19.25682183,0.27739726,37036,0.1568000031,0.8375,81428.25,6.769999981,0.03529999971,0.45363501483679525,0.0012363996043521265,0.15850642927794262,0.0586053412462908,0.07059841740850643,8.654797230464886e-4,0.431998021760633,0.034742828882294755,0.034248269040553905,1692,2625
Providence College,Rhode Island,RI,4 Year,14700,50390,65090,50390,65090,4533,3,58900,106900,0.44,0.11,3,3,4,2,44,1,12,0,0,0,0,0,0,0,0,0.579836463,1246,0,19139,30400,13015,11080,0.6687,0.1456,0.8699,20.06386293,0.146440129,121852.5,0.1406000042,0.8887999725,83293.65,4.889999866,0.027400000100000002,0.5587910875799691,0.0017648356496801235,0.011250827266710787,0.04169424222369292,0.07015221707478492,0.001985440105890139,0.7741010368409442,0.01698654312817119,0.06066622545775425,97,652
Queens University of Charlotte,North Carolina,NC,4 Year,10860,34684,45544,34684,45544,2248,9,49400,86600,0.48,0.09,3,3,4,2,37,5,11,0,0,0,0,0,0,0,0,0.691978304,1159,0,24367,14768,8969,7925,0.4667,0.2677,0.6085,23.4031339,0.219033233,53591.5,0.09189999580000001,0.9179000091999999,69597.25,6.420000076,0.03150000095,0.702846975088968,0.00400355871886121,0.02402135231316726,0.17126334519572953,0.05338078291814947,4.4483985765124553e-4,0.5671708185053381,0.01201067615658363,0.10854092526690391,133,596
Radford University,Virginia,VA,4 Year,9406,11210,20616,22845,32251,9798,22,48900,82900,0.53,0.1,3,3,4,1,51,5,23,0,0,0,0,0,0,0,0,0.953148525,1054,0,12601,8196,11883,8887,0.7091,0.3729,0.5498,20.57847876,0.314363885,54745,0.1030000019,0.9362999725000001,67375.29,6.239999771,0.02460000038,0.5760359256991223,0.0027556644213104714,0.014594815268422127,0.112369871402327,0.050928760971626866,0.0020412329046744235,0.7517860787915901,0.044396815676668706,0.012553582363747704,84,2225
Ramapo College of New Jersey,New Jersey,NJ,4 Year,12450,14374,26824,23715,36165,6003,15,51600,95200,0.41,0.12,3,3,4,1,34,2,21,0,0,0,0,0,0,0,0,0.701010101,1197,0,7533,9527,10875,11250,1,0.2764,0.7198,21.26893939,0.312886598,68011,0.1114000034,0.8169999695,88597.61,4.690000057,0.03039999962,0.5595535565550558,0.0026653339996668335,0.06280193236714976,0.05314009661835749,0.1301016158587373,0.001832417124770948,0.6446776611694153,0.011660836248542396,0.0769615192403798,97,1574
Randolph College,Virginia,VA,4 Year,13580,39585,53165,39585,53165,693,19,47000,86100,0.5,0.23,3,3,4,2,51,5,13,0,0,0,0,0,0,0,0,0.937984496,1071,0,19220,14797,17660,8190,1,0.3858,0.56,20.1779661,0.262686567,61543,0.1101000023,0.9144000244,68832.25,6.860000134,0.02970000029,0.6378066378066378,0.005772005772005772,0.02886002886002886,0.10678210678210678,0.044733044733044736,0,0.6796536796536796,0.03463203463203463,0,69,153
Regis University,Colorado,CO,4 Year,11560,36810,48370,36810,48370,9208,8,55500,94800,0.58,0.13,3,3,4,2,8,7,11,0,0,0,0,1,0,0,0,0.813727135,1174,0,19500,17297,8320,7471,0.4244,0.224,0.6439,27.83465819,0.36,42833,0.1105000019,0.9002999878,74280.35,5.480000019,0.02849999905,0.6335794960903562,0.006190269331016508,0.04648132059079062,0.05658123370981755,0.15117289313640314,0.0022806255430060816,0.614031277150304,0.025412684622067767,0.08612076455256298,108,2653
Rensselaer Polytechnic Institute,New York,NY,4 Year,15260,53880,69140,53880,69140,6835,6,71300,134100,0.49,0.78,3,3,4,2,36,2,13,0,0,0,0,0,0,0,0,0.530174877,1450,0,18465,30746,17153,13262,0.8689,0.1789,0.8553,19.57259615,0.137450199,96975.5,0.12789999959999998,0.8855000305,74851.88,5.860000134,0.030499999519999998,0.3040234089246525,8.778346744696416e-4,0.0920263350402341,0.026627651792245792,0.06422823701536211,4.389173372348208e-4,0.5724945135332845,0.05647403072421361,0.01916605705925384,1146,1645
Rhode Island School of Design,Rhode Island,RI,4 Year,13400,50960,64360,50960,64360,2449,4,55500,100600,0.39,0,3,3,4,2,44,1,12,0,0,0,0,0,0,0,0,0.186840995,1399,0,24390,43760,20946,10505,0.3922,0.1809,0.8746,19.88551402,0.105515588,81183.5,0.17469999309999998,0.8538999939,80568.35,6.7100000380000004,0.03140000105,0.6643527970600245,0.0012249897917517355,0.15761535320538997,0.02041649652919559,0.07717435688035933,8.166598611678236e-4,0.3176806859942834,0.03511637403021641,0.09554920375663536,721,716
Rhodes College,Tennessee,TN,4 Year,11403,47890,59293,47890,59293,2054,2,51900,97800,0.46,0.25,3,3,4,2,47,5,11,0,0,0,0,0,0,0,0,0.568822866,1388,0,14758,15787,15138,8795,0.8489,0.1538,0.8363,19.37176938,0.127789047,108000,0.13729999539999999,0.9265000152999999,73395.81,7.1300001139999996,0.02859999895,0.5788704965920156,0.0029211295034079843,0.06475170399221032,0.062317429406037,0.03554040895813048,0,0.7531645569620253,0.03018500486854917,0.022395326192794548,59,402
Rice University,Texas,TX,4 Year,14000,47350,61350,47350,61350,6621,1,71000,129500,0.5,0.45,3,3,4,2,48,6,11,0,0,0,0,0,0,0,0,0.094841592,1534,0,5724,26779,46286,16699,0.8037,0.1597,0.9326,19.56872038,0.144758735,65041,0.1421000004,0.8533000183,77707.58,7.420000076,0.03109999895,0.43029753813623317,7.551729346020238e-4,0.16644011478628606,0.05135175955293762,0.11267180184262196,9.062075215224287e-4,0.3736595680410814,0.03352967829632986,0.025373810602628003,1558,2421
Rider University,New Jersey,NJ,4 Year,14700,41310,56010,41310,56010,5294,8,51600,99000,0.47,0.05,3,3,4,2,34,2,21,0,0,0,0,0,0,0,0,0.819474463,1194,0,16452,20221,13607,11180,0.4263,0.3333,0.6301,20.58176796,0.294011976,65207.5,0.12119999890000001,0.8680000305,85423.56,4.449999809,0.030999999049999998,0.601435587457499,0.001511144692104269,0.0443898753305629,0.09992444276539479,0.09973554967888175,0.001511144692104269,0.6360030222893842,0.022289384208537967,0.05326785039667548,219,1426
Ripon College,Wisconsin,WI,4 Year,8400,43808,52208,43808,52208,840,10,46300,89600,0.6,0.26,3,3,3,2,55,3,32,0,0,0,0,0,0,0,0,0.797666935,1153,0,12964,13178,11051,7584,0.9677,0.3676,0.6464,19.53562005,0.280802292,75858,0.072199997900000007,0.9516999817,66802.94,4.559999943,0.02869999886,0.5333333333333333,0.002380952380952381,0.014285714285714285,0.02261904761904762,0.047619047619047616,0,0.8369047619047619,0.017857142857142856,0.02261904761904762,30,88
Roanoke College,Virginia,VA,4 Year,13690,44030,57720,44030,57720,2050,20,48500,85100,0.53,0.18,3,3,3,2,51,5,22,0,0,0,0,0,0,0,0,0.8037553,1166,0,19614,15762,9592,7734,0.8421,0.2495,0.6969,19.86682809,0.206590621,82237.5,0.12189999580000001,0.935,74630.57,4.739999771,0.022599999899999997,0.5965853658536585,0.0034146341463414634,0.014634146341463415,0.05365853658536585,0.037073170731707315,9.75609756097561e-4,0.82,0.041463414634146344,0,59,310
Rockhurst University,Missouri,MO,4 Year,10200,37590,47790,37590,47790,3002,7,54000,92500,0.59,0.11,3,3,4,2,29,4,11,0,0,0,0,0,0,0,0,0.666570188,1139,0,16119,16253,7398,7434,0.6132,0.201,0.7332,20.79452055,0.206070288,85260,0.1040999985,0.9494999695,68699.32,5.78000021,0.02680000067,0.5786142571618921,0.0016655562958027982,0.030313124583610927,0.04863424383744171,0.047634910059960026,9.99333777481679e-4,0.7544970019986675,0.02631578947368421,0.07894736842105263,33,467
Rocky Mountain College,Montana,MT,4 Year,8330,28512,36842,28512,36842,1007,5,46000,82900,0.59,0.12,3,3,4,2,30,7,12,0,0,0,0,0,0,0,0,0.806590258,1097,0,15528,17586,10510,6690,0.8605,0.3325,0.5279,21.02443992,0.315334773,62012,0.06579999924,0.9645999908,51454.11,10.97999954,0.040399999619999995,0.48361469712015887,0.020854021847070508,0.009930486593843098,0.031777557100297914,0.01787487586891758,0.004965243296921549,0.7785501489572989,0.06653426017874876,0.022840119165839126,47,153
Rose-Hulman Institute of Technology,Indiana,IN,4 Year,14766,49871,64637,49871,64637,2388,1,75000,135800,0.51,0.96,3,3,4,2,18,3,13,0,0,0,0,0,0,0,0,0.774029982,1385,0,28643,26959,20325,11162,0.9746,0.1242,0.8487,19.57673667,0.143801653,105358,0.09170000076000001,0.9491999817,67724.52,5.480000019,0.02849999905,0.22487437185929648,0.001256281407035176,0.03433835845896147,0.02386934673366834,0.02847571189279732,8.375209380234506e-4,0.7202680067001676,0.03768844221105527,0.032244556113902846,289,302
Rowan University,New Jersey,NJ,4 Year,12552,13697,26249,22339,34891,14778,20,51100,91200,0.43,0.21,3,3,4,1,34,2,21,0,0,0,0,0,0,0,0,0.837721932,1181,0,16581,12870,13194,9222,0.5032,0.3155,0.6833,21.42657891,0.350826376,61093,0.0825,0.8958999634,76692.58,5.760000229,0.03700000048,0.5027743943700095,0.0023683854378129653,0.055081878467992965,0.09081066450128569,0.08803627013127623,8.796860197591013e-4,0.6905535255108946,0.021450805251048855,0.040262552442820405,156,3822
Saginaw Valley State University,Michigan,MI,4 Year,10186,10308,20494,24215,34401,9829,25,46400,82200,0.54,0.12,3,3,4,1,26,3,22,0,0,0,0,0,0,0,0,0.778097983,1069,0,11405,9144,7945,8302,0.4645,0.3192,0.4512,21.6174812,0.328671329,52670.5,0.057899999619999996,0.9704000092,57827.75,7.730000019,0.03890000105,0.5904975073761318,0.003255671991046902,0.00732526197985553,0.09665276223420491,0.034184555905992474,4.0695899888086275e-4,0.7157391392817174,0.01648183945467494,0.06165428833045071,632,1556
Saint Anselm College,New Hampshire,NH,4 Year,14500,41200,55700,41200,55700,1968,2,56400,100300,0.59,0.11,3,3,3,2,33,1,22,0,0,0,0,0,0,0,0,0.775892189,1234,0,24786,17619,12724,8765,0.7391,0.1129,0.805,19.58382878,0.130806846,123136,0.1289999962,0.9144999695,81185.61,4.320000172,0.02420000076,0.6026422764227642,0.001524390243902439,0.006097560975609756,0.018292682926829267,0.028963414634146343,0.0010162601626016261,0.7977642276422764,0.017276422764227643,0.12296747967479675,12,144
Saint Joseph's College of Maine,Maine,ME,4 Year,13680,35650,49330,35650,49330,2933,7,46900,84300,0.6,0.02,3,3,4,2,23,1,41,0,0,0,0,0,0,0,0,0.805760709,1125,0,26133,13746,7497,6127,0.9841,0.2137,0.6369,22.7593361,0.305309735,71346,0.09020000458,0.9472000122,63952.22,6.070000172,0.027699999809999997,0.709853392430958,0.004432321854756222,0.013296965564268667,0.032730992158199794,0.021479713603818614,3.4094783498124785e-4,0.6283668598704398,0,0.2993521991135356,0,212
Saint Louis University,Missouri,MO,4 Year,12290,43884,56174,43884,56174,17052,4,54200,95300,0.56,0.13,3,3,4,2,29,4,11,0,0,0,0,0,0,0,0,0.700471855,1355,0,22131,22097,19878,10551,0.5994,0.1892,0.7962,21.7715415,0.223640857,77915.5,0.1156000042,0.9377999878,72169.74,6.179999828,0.03039999962,0.5866760497302369,7.623739150832747e-4,0.06515364766596293,0.06398076471968098,0.0332512315270936,0,0.707541637344593,0.04099225897255454,0.03125733051841426,973,3481
Saint Martin's University,Washington,WA,4 Year,11445,37356,48801,37356,48801,1801,15,53200,91800,0.6,0.29,3,3,4,2,53,8,13,0,0,0,1,0,0,0,0,0.716170373,1103,0,15170,18814,8600,6626,0.4521,0.3644,0.6115,23.83535529,0.340952381,41889,0.08420000076,0.9001999664,61347.58,7.599999905,0.04079999924,0.5136035535813437,0.004997223764575236,0.04441976679622432,0.06052193225985564,0.10049972237645752,0.02109938922820655,0.5641310383120489,0.06829539144919489,0.05385896724042199,148,540
Saint Peter's University,New Jersey,NJ,4 Year,15414,37486,52900,37486,52900,3302,12,52900,95900,0.35,0.14,3,3,4,2,34,2,11,0,0,0,0,1,0,0,0,0.928435478,1070,0,8733,16709,7462,8723,0.3649,0.5622,0.5675,21.59494585,0.480257117,28451,0.08710000038,0.6997000122,63508.52,11.57999992,0.04929999828,0.6141732283464567,0.0072683222289521504,0.07116898849182314,0.24803149606299213,0.28770442156268927,0.004239854633555421,0.2313749242883101,0.017262265293761358,0.11053906723198062,74,2099
Samford University,Alabama,AL,4 Year,10550,31650,42200,31650,42200,4933,5,48400,90500,0.52,0.03,3,3,4,2,1,5,21,0,0,0,0,0,0,0,0,0.838747925,1236,0,23132,20237,14292,9220,0.9898,0.1149,0.7811,21.15186916,0.138055222,87745,0.1093999958,0.9463999939,69602.13,7.099999905,0.02680000067,0.6247719440502737,0.0034461787958645854,0.016217311980539224,0.0754105007095074,0.04419217514696939,2.0271639975674033e-4,0.8122846138252585,0.010135819987837016,0.007095073991485911,153,738
Santa Clara University,California,CA,4 Year,14910,51711,66621,51711,66621,9015,6,69900,134700,0.44,0.29,3,3,4,2,6,8,12,0,0,0,0,0,0,0,0,0.53982668599999994,1418,0,24933,34256,18293,13444,0.6682,0.1063,0.9142,20.24294355,0.16505895,97113.5,0.14960000040000002,0.7615000153,93581.09,5.46999979,0.02970000029,0.5003882418191903,0.0011092623405435386,0.15707154742096505,0.026400443704936216,0.142318358291736,0.0022185246810870773,0.4094287298946201,0.051136993899057126,0.07576261785912368,1213,3428
Seattle Pacific University,Washington,WA,4 Year,11796,42939,54735,42939,54735,4217,6,53600,103400,0.52,0.09,3,3,4,2,53,8,11,0,0,0,0,0,0,0,0,0.919476944,1178,0,18991,21214,13320,8706,0.5102,0.3309,0.6572,20.80200501,0.228699552,62276,0.10430000310000001,0.8815000153,72206.46,5.760000229,0.033900001049999996,0.676547308513161,0.004505572682001423,0.10196822385582167,0.03604458145601138,0.0792032250414987,0.002608489447474508,0.6359971543751483,0.0692435380602324,0.03367322741285274,155,1238
Seattle University,Washington,WA,4 Year,12288,44610,56898,44610,56898,7273,1,60600,113700,0.59,0.12,3,3,4,2,53,8,11,0,0,0,0,0,0,0,0,0.82117344,1246,0,25886,27243,14523,9842,0.7102,0.1893,0.7381,21.60689252,0.194029851,74787.5,0.11569999689999999,0.8559999847,70785.55,6.420000076,0.035,0.5976900866217517,0.005637288601677437,0.139007287226729,0.029561391447820707,0.0841468444933315,0.005912278289564142,0.4799945002062423,0.06283514368211192,0.10174618451808057,663,2379
Seton Hall University,New Jersey,NJ,4 Year,15800,42470,58270,42470,58270,9627,5,57100,103800,0.45,0.08,3,3,4,2,34,2,21,0,0,0,0,0,0,0,0,0.766110091,1298,0,21606,25009,11751,10342,0.9327,0.2541,0.7177,20.44741306,0.278962002,63427.5,0.1097999954,0.8038999939,79591.86,6.769999981,0.03579999924,0.5860600394723174,0.0010387451958034693,0.07146566947127869,0.11405422249922094,0.14168484470759324,0.0031162355874104083,0.49859769398566534,0.019632284200685572,0.10813337488314116,407,3379
Sewanee: The University of the South,Tennessee,TN,4 Year,12880,45120,58000,45120,58000,1714,2,53700,97800,0.57,0.17,3,3,4,2,47,5,42,0,0,0,0,0,0,0,0,0.602594906,1318,0,11278,24189,16181,9328,0.8355,0.1591,0.8022,19.5,0.132352941,79417,0.1414000034,0.9241000366000001,69475.78,7.269999981,0.02930000067,0.5116686114352392,5.834305717619603e-4,0.01750291715285881,0.045507584597432905,0.044924154025670945,0.0011668611435239206,0.8214702450408401,0.03617269544924154,0,56,250
Shepherd University,West Virginia,WV,4 Year,10500,7548,18048,18048,28548,4041,4,47100,87100,0.48,0.12,3,3,4,1,54,5,31,0,0,0,0,0,0,0,0,0.964125561,1087,0,7738,4926,7447,7242,0.5521,0.3247,0.4486,22.60816062,0.408609739,46435,0.08430000305,0.9581999969,62744.63,7.239999771,0.02670000076,0.5944073249195744,0.006434050977480821,0.018312298935906954,0.07943578322197475,0.02746844840386043,7.423904974016332e-4,0.8369215540707745,0.00866122246968572,0.017074981440237565,20,570
Shorter University,Georgia,GA,4 Year,9400,22370,31770,22370,31770,1566,22,45600,79900,0.55,0.06,3,3,4,2,13,5,13,0,0,0,0,0,0,0,0,0.812010444,1072,0,16816,9474,4851,4814,0.6129,0.4089,0.4022,26.01857283,0.353846154,34625,0.06889999866,0.9220999908,65365.08,7.659999847,0.03279999971,0.5862068965517241,0.005108556832694764,0.008301404853128991,0.227330779054917,0.03384418901660281,0.001277139208173691,0.6245210727969349,0.017879948914431672,0.04342273307790549,60,460
Sierra Nevada College,Nevada,NV,4 Year,13357,34241,47598,34241,47598,1039,1,54000,95500,0.39,0.02,3,3,4,2,32,8,32,0,0,0,0,0,0,0,0,0.666666667,1050,0,30173,12461,9482,4818,0.1864,0.3102,0.3951,21.94444444,0.280612245,40760.5,0.11039999959999999,0.8769000244,71252.07,6.480000019,0.03380000114,0.5765158806544755,0.029836381135707413,0.01828681424446583,0.03946102021174206,0.03176130895091434,0.009624639076034648,0.6929740134744947,0.0028873917228103944,0.15206929740134745,24,137
Smith College,Massachusetts,MA,4 Year,17520,52404,69924,52404,69924,2989,24,52700,98200,0.51,0.26,3,3,4,2,25,1,21,0,0,0,0,0,0,0,1,0.29914248,1456,0,14604,24743,25640,12226,0.8059,0.2194,0.8874,20.5224647,0.185082873,70695,0.15260000229999998,0.8568000030999999,74581.14,7.099999905,0.03319999933,0.9792572766811642,0.0016728002676480427,0.11642689862830378,0.049849447975911676,0.09233857477417197,6.691201070592171e-4,0.4841083974573436,0.042823686851789895,0.0823017731682837,388,908
South Carolina State University,South Carolina,SC,4 Year,9890,11060,20950,21750,31640,3331,10,44500,80800,0.71,0.16,3,3,4,1,45,5,32,1,0,0,0,0,0,0,0,0.875851021,937,0,20159,9647,9539,7391,1,0.6347,0.3013,20.31841155,0.359310911,22852,0.06449999809000001,0.9551999664,48129.81,14.39000034,0.043800001139999996,0.5565896127289103,0.0012008405884118883,0.006604623236265386,0.9390573401380967,0.005403782647853498,3.002101471029721e-4,0.037826478534974485,3.002101471029721e-4,0.007805463824677274,5,3174
South Dakota School of Mines and Technology,South Dakota,SD,4 Year,8440,9779,18219,14021,22461,2798,1,66500,118500,0.58,0.92,3,3,4,1,46,4,13,0,0,0,0,0,0,0,0,0.804844291,1266,0,15613,8714,11960,9844,0.9111,0.1733,0.5101,20.62563452,0.183135705,76508,0.06440000057,0.9697000122,52423.4,8.609999657,0.029800000190000002,0.2205146533238027,0.017869907076483203,0.015725518227305217,0.017869907076483203,0.039313795568263046,0.0017869907076483202,0.8102215868477484,0.034310221586847746,0.007862759113652609,154,355
South Dakota State University,South Dakota,SD,4 Year,7896,8764,16660,12128,20024,12543,2,50500,91900,0.58,0.18,3,3,4,1,46,4,33,0,0,0,0,0,0,0,0,0.874263942,1119,0,14602,8708,8746,8860,0.7865,0.1846,0.592,20.88401537,0.201948206,73000,0.06039999962,0.9747000122,53049.11,7.090000153,0.02480000019,0.5344813840389062,0.010125169417204816,0.011161604081958064,0.020330064577852188,0.019213904169656383,0.001036434664753249,0.8594435143107709,0.01825719524834569,0.004624093119668341,700,1005
Southeastern Oklahoma State University,Oklahoma,OK,4 Year,6970,6750,13720,15390,22360,3878,14,45000,80500,0.53,0.15,3,3,4,1,40,6,32,0,0,0,0,0,1,0,0,0.736969697,1042,0,8013,6897,6408,6744,1,0.3974,0.3082,24.23944637,0.44461305,32051,0.05409999847,0.9716000366,41386.98,13.81000042,0.033900001049999996,0.5420319752449716,0.17998968540484786,0.009541000515729758,0.05363589479112945,0.039711191335740074,0.0018050541516245488,0.5556988138215575,0.13460546673543064,0,97,1626
