"","name","state","state_code.x","type","degree_length","room_and_board","in_state_tuition","in_state_total","out_of_state_tuition","out_of_state_total","total_enrollment","rank","early_career_pay","mid_career_pay","make_world_better_percent","stem_percent","matched","degree_type","cash_monitoring","pred_degree_type","highest_degree","type_school","ST_FIPS","REGION","LOCALE","hbcu","pbi","annhi","tribal","AANAPII","his","nanti","men_only","women_only","admission_rate","sat_avg","distance_only","netprice_lowincome","tuit_fte","inexp_fte","avg_fac_salary","pct_ft_fac","pct_pell","C150_POOLED","age_entry","first_gen","med_fam_inc","pct_grad_degree","pct_domestic","median_hh_income","poverty_rate","unemployment_rate","Women","American Indian / Alaska Native","Asian","Black","Hispanic","Native Hawaiian / Pacific Islander","White","Two Or More Races","Unknown","Non-Resident Foreign","Total Minority"
"71","Brandeis University","Massachusetts","MA","Private","4 Year",15440,55395,70835,55395,70835,5945,14,60600,113200,48,29,"Brandeis University","3",0,3,4,2,25,"1","13","0","0","0","0","0","0","0","0","0",0.391384238,1455,"0","12039","23886","18090","13827","0.7112","0.1572","0.8841",19.48419865,0.163069544,72611.5,18.21999931,0.163069544,"85221.28","5.699999809","3",3228,6,582,275,323,3,2643,118,611,1384,1307
"72","Brescia University","Kentucky","KY","Private","4 Year",9200,22400,31600,22400,31600,1056,10,44300,81200,53,7,"Brescia University","3",0,3,4,2,21,"5","13","0","0","0","0","0","0","0","0","0",0.53125,1094,"0","12180","9975","7277","5703","0.4455","0.0784","0.4231",27.42367067,0.45210728,34373,5.980000019,0.45210728,"50402.08","10.21000004","3.589999914",771,9,3,133,63,2,704,0,132,10,210
"73","Brigham Young University","Utah","UT","Private","4 Year",7628,5620,13248,5620,13248,30484,1,59200,108000,60,25,"Brigham Young University","3",0,3,4,2,49,"7","12","0","0","0","0","0","0","0","0","0",0.591833218,1342,"0","9576","5405","14980","12004","0.7137","0.3232","0.762",21.39929915,0.137956889,46790,10.01000023,0.137956889,"64914.81","8.039999962","3.349999905",13680,112,593,157,1685,178,25208,1029,358,1164,3754
"74","Brigham Young University-Hawaii","Hawaii","HI","Private","4 Year",6586,5560,12146,5560,12146,NA,1,51700,93900,57,12,"Brigham Young University-Hawaii","3",0,3,3,2,15,"8","31","0","0","0","0","0","0","0","0","0",0.876888218,1185,"0","10473","3265","12769","10015","1","0.1639","0.6893",21.82378855,0.191904048,39517,9.819999695,0.191904048,"69190.39","8.659999847","3.660000086",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","Brigham Young University-Idaho","Idaho","ID","Private","4 Year",4592,4118,8710,4118,8710,NA,2,53700,93500,59,14,"Brigham Young University-Idaho","3",0,3,3,2,16,"7","32","0","0","0","0","0","0","0","0","0",0.96567299,1129,"0","2897","2600","4517","9252",NA,"0.2814","0.531",23.94258023,0.243489831,42100,8.06000042,0.243489831,"58959.59","7.940000057","3.619999886",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","Brown University","Rhode Island","RI","Private","4 Year",14670,55656,70326,55656,70326,9181,1,68200,127600,45,43,"Brown University","3",0,3,4,2,44,"1","12","0","0","0","0","0","0","0","0","0",0.055145164,1517,"0","5472","37869","35485","16186","0.8826","0.1375","0.9555",19.46391753,0.170403587,82670.5,16.51000023,0.170403587,"79027.35","7.269999981","3.279999971",4682,26,1099,550,894,13,3886,376,798,1539,2958
"77","Bryant University","Rhode Island","RI","Private","4 Year",15702,43973,59675,43973,59675,3462,2,60500,108600,37,8,"Bryant University","3",0,3,4,2,44,"1","21","0","0","0","0","0","0","0","0","0",0.73614889,1222,"0","35914","27448","11485","14195","0.5719","0.1064","0.8302",19.63412564,0.160667252,110617,12.22000027,0.160667252,"80219.8","4.679999828","2.680000067",1436,12,141,145,216,5,2517,44,103,279,563
"78","Bucknell University","Pennsylvania","PA","Private","4 Year",13662,56092,69754,56092,69754,3624,5,66700,122900,40,40,"Bucknell University","3",0,3,4,2,42,"2","32","0","0","0","0","0","0","0","0","0",0.345023528,1387,"0","19789","38138","22588","11800","0.9634","0.1031","0.879",19.53587116,0.12006079,107136,14.30000019,0.12006079,"84046.3","4.769999981","2.720000029",1883,1,126,114,187,0,2836,124,14,222,552
"79","Butler University","Indiana","IN","Private","4 Year",13830,41120,54950,41120,54950,4848,7,51800,99300,53,9,"Butler University","3",0,3,4,2,18,"3","11","0","0","0","0","0","0","0","0","0",0.80547588,1278,"0","27875","23346","13227","9053","1","0.1407","0.8308",19.71428571,0.129511677,109207,10.02999973,0.129511677,"71968.39","4.820000172","2.619999886",2877,8,119,182,146,0,4006,91,157,139,546
"80","California Institute of Technology","California","CA","Private","4 Year",15525,52362,67887,52362,67887,2209,3,84100,151600,53,97,"California Institute of Technology","3",0,3,4,2,6,"8","12","0","0","0","0","0","0","0","0","0",0.039152464,NA,"0","7236","13812","112738","20924","0.941","0.1154","0.9226",19.34782609,NA,44848,15.31000042,NA,"81448.64","6.650000095","3.140000105",679,4,580,27,173,1,743,68,10,603,853
"81","California Maritime Academy","California","CA","Public","4 Year",12576,7135,19711,13273,25849,NA,8,70500,129600,57,15,"California State University Maritime Academy","3",0,3,4,1,6,"8","12","0","0","0","0","0","0","0","0","0",0.820895522,NA,"0","11441","7206","20532","10310","0.7614","0.2734","0.6455",21.15920398,0.199475066,64087,10.88000011,0.199475066,"78248.99","6.380000114","3.579999924",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","California Polytechnic State University: San Luis Obispo","California","CA","Public","4 Year",13796,9816,23612,21696,35492,NA,12,65600,119500,51,38,"California Polytechnic State University-San Luis Obispo","3",0,3,4,1,6,"8","23","0","0","0","0","1","0","0","0","0",0.329998167,NA,"0","12307","10447","9301","10582","0.6798","0.1628","0.8427",20.14106655,0.248062016,74513,10.98999977,0.248062016,"74683.78","7.159999847","3.680000067",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","California State Polytechnic University: Pomona","California","CA","Public","4 Year",17358,7353,24711,19233,36591,NA,21,57700,110800,50,30,"California State Polytechnic University-Pomona","3",0,3,4,1,6,"8","21","0","0","0","0","1","1","0","0","0",0.606243633,NA,"0","8655","4224","6307","10556","0.4535","0.485","0.6859",22.38213583,0.492781664,29032,7.380000114,0.492781664,"68064.96","11.09000015","4.309999943",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","Calvin College","Michigan","MI","Private","4 Year",10200,34600,44800,34600,44800,3993,13,50200,91100,54,23,"Calvin University","3",0,3,4,2,26,"3","12","0","0","0","0","0","0","0","0","0",0.750627195,1246,"0","20650","16400","9976","8932","0.9907","0.1619","0.7635",19.83707398,0.13225256,82351,10.15999985,0.13225256,"70660.49","5.46999979","2.930000067",2211,16,173,94,129,0,2978,111,67,425,523
"85","Cameron University","Oklahoma","OK","Public","4 Year",5452,6450,11902,15870,21322,5537,11,43900,81500,54,14,"Cameron University","3",0,3,4,1,40,"6","13","0","0","0","0","0","0","0","0","0",NA,NA,"0","7545","5356","8662","6348","0.5882","0.4548","0.25",24.64199475,0.469858156,27268,5.800000191,0.469858156,"45647.3","12.85999966","3.75",3352,296,93,861,644,36,2799,427,118,263,2357
"86","Campbell University","North Carolina","NC","Private","4 Year",11430,32500,43930,32500,43930,6101,16,46300,82400,56,8,"Campbell University","3",0,3,4,2,37,"5","31","0","0","0","0","0","0","0","0","0",0.87252535,1124,"0","17960","16048","11008","8805","0.4782","0.3347","0.5578",23.99616532,0.31120332,41354,7.019999981,0.31120332,"56906.03","8.970000267","3.640000105",3225,40,193,946,343,9,3752,112,585,121,1643
"87","Campbellsville University","Kentucky","KY","Private","4 Year",8000,25400,33400,25400,33400,3427,24,37600,66800,50,7,"Campbellsville University","3",0,3,4,2,21,"5","32","0","0","0","0","0","0","0","0","0",NA,NA,"0","23306","11767","5710","5777","0.417","0.2387","0.3594",24.49048496,0.466484268,34000,6.099999905,0.466484268,"47586.61","11.94999981","3.5",1986,6,17,375,56,4,2648,41,54,226,499
"88","Capitol Technology University","Maryland","MD","Private","4 Year",5708,25428,31136,25428,31136,NA,2,67400,118400,63,88,"Capitol Technology University","3",0,3,4,2,24,"2","21","0","0","0","0","0","0","0","0","0",0.465437788,NA,"0","17870","23776","6054","6321","0.1314","0.3712","0.5",23.02620087,0.356097561,41100,11.13000011,0.356097561,"73053.75","7.78000021","3.769999981",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","Cardinal Stritch University","Wisconsin","WI","Private","4 Year",8440,29998,38438,29998,38438,3811,20,47000,82500,51,2,"Cardinal Stritch University","3",0,3,4,2,55,"3","21","0","0","0","0","0","0","0","0","0",0.889078498,1062,"0","15575","15078","8756","6628","0.3448","0.2734","0.536",26.0034188,0.454901961,36000,7.980000019,0.454901961,"64348.07","7.980000019","3.74000001",2453,18,76,842,293,8,2253,71,129,121,1308
"90","Carleton College","Minnesota","MN","Private","4 Year",14085,54759,68844,54759,68844,2057,1,58800,109900,47,45,"Carleton College","3",0,3,3,2,27,"4","32","0","0","0","0","0","0","0","0","0",0.175489577,1482,"0","15025","34062","34119","12570","0.8321","0.1418","0.9265",19.38329238,0.156812339,78779,14.10000038,0.156812339,"71070.84","6.730000019","3.230000019",1086,3,184,79,130,2,1333,93,36,197,491
"91","Carnegie Mellon University","Pennsylvania","PA","Private","4 Year",14418,55465,69883,55465,69883,12587,1,75900,136100,45,66,"Carnegie Mellon University","3",0,3,4,2,42,"2","11","0","0","0","0","0","0","0","0","0",0.135366002,1520,"0","16526","43851","34891","12634","0.9233","0.1486","0.9311",19.34087238,0.099502488,91372,16,0.099502488,"81652.61","5.909999847","2.980000019",4782,9,2071,402,574,2,3747,334,628,4820,3392
"92","Carroll College","Montana","MT","Private","4 Year",9880,35486,45366,35486,45366,1440,3,48200,91400,55,25,"Carroll College","3",0,3,4,2,30,"7","33","0","0","0","0","0","0","0","0","0",0.839226151,1200,"0","17068","15411","9218","6170","0.7023","0.1964","0.6734",20.35769231,0.197183099,82088.5,8.68999958,0.197183099,"55326.09","8.090000153","3.529999971",839,18,21,11,71,4,1133,23,136,23,148
"93","Carroll University","Wisconsin","WI","Private","4 Year",9484,31918,41402,31918,41402,3446,16,45600,86500,49,14,"Carroll University","3",0,3,4,2,55,"3","13","0","0","0","0","0","0","0","0","0",0.704976568,1202,"0","19479","17001","7821","8138","0.4005","0.2242","0.6879",20.30880121,0.271565495,79870,7.980000019,0.271565495,"73362.92","4.03000021","2.710000038",2257,2,116,37,190,3,2933,68,43,54,416
"94","Carson-Newman University","Tennessee","TN","Private","4 Year",8810,27900,36710,27900,36710,2362,23,42700,76500,61,5,"Carson-Newman University","3",0,3,4,2,47,"5","23","0","0","0","0","0","0","0","0","0",0.788689468,1112,"0","15141","10438","5070","6175","0.5401","0.4338","0.5432",20.58781726,0.346609257,47177,6.659999847,0.346609257,"53143.24","9.649999619","3.230000019",1406,3,13,153,34,0,1714,0,333,112,203
"95","Carthage College","Wisconsin","WI","Private","4 Year",11990,43550,55540,43550,55540,2948,18,48900,85400,48,17,"Carthage College","3",0,3,4,2,55,"3","22","0","0","0","0","0","0","0","0","0",0.75691631,1143,"0","22033","13619","9050","8219","0.4948","0.2546","0.6529",20.15129151,0.262383901,80809,9.020000458,0.262383901,"76392.24","4.489999771","3.039999962",1591,12,33,153,126,7,2178,71,352,16,402
"96","Case Western Reserve University","Ohio","OH","Private","4 Year",15190,49042,64232,49042,64232,10771,1,66600,117800,44,37,"Case Western Reserve University","3",0,3,4,2,39,"3","11","0","0","0","0","0","0","0","0","0",0.302389263,1483,"0","19030","28888","29952","11917","0.7515","0.1564","0.8493",19.65690759,0.108512629,94000,12.15999985,0.108512629,"69873.4","6.449999809","3.00999999",5380,14,1543,563,444,5,5379,269,532,2022,2838
"97","Castleton University","Vermont","VT","Public","4 Year",10598,12314,22912,28322,38920,NA,11,41700,76200,52,6,"Castleton University","3",0,3,4,1,50,"1","32","0","0","0","0","0","0","0","0","0",0.872905599,1054,"0","13872","12811","8413","7061","1","0.3492","0.5581",20.37069813,0.345005149,66456,10.34000015,0.345005149,"61392.97","5.96999979","2.859999895",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","Catawba College","North Carolina","NC","Private","4 Year",10488,30520,41008,30520,41008,1300,22,42500,78100,58,11,"Catawba College","3",0,3,3,2,37,"5","22","0","0","0","0","0","0","0","0","0",0.561164166,1097,"0","16964","23003","9187","7473","0.7297","0.3787","0.5756",22.79242637,0.299236641,48930,6.630000114,0.299236641,"60564.51","7.239999771","3.349999905",691,12,15,265,48,0,895,28,3,34,368
"99","Centenary College of Louisiana","Louisiana","LA","Private","4 Year",13400,36580,49980,36580,49980,619,10,47000,88400,37,26,"Centenary College of Louisiana","3",0,3,4,2,22,"5","12","0","0","0","0","0","0","0","0","0",0.631278539,1197,"0","25855","11504","10993","7865","0.6667","0.3569","0.5623",19.92653061,0.218340611,62373,8.369999886,0.218340611,"58549.24","11.01000023","3.75",350,6,21,88,35,1,435,22,0,11,173
"100","Central Baptist College","Arkansas","AR","Private","4 Year",7500,16200,23700,16200,23700,858,18,36900,68000,NA,3,"Central Baptist College","3",0,3,3,2,5,"5","13","0","0","0","0","0","0","0","0","0",0.616045845,1059,"0","20465","9521","3828","5492","0.3011","0.4768","0.3864",24.79196218,0.345549738,38278,5.690000057,0.345549738,"50351.38","10.14000034","3.410000086",402,12,2,175,33,1,596,12,2,25,235
"101","Central Christian College of Kansas","Kansas","KS","Private","4 Year",8286,26674,34960,26674,34960,1165,25,37100,66100,NA,2,"Central Christian College of Kansas","3",0,3,3,2,20,"4","33","0","0","0","0","0","0","0","0","0",NA,NA,"0","15995","11073","2589","3797","0.2","0.6264","0.2242",32.17673716,0.476102941,30263,6.28000021,0.476102941,"55393.39","8.050000191","3.049999952",576,19,11,210,107,5,536,17,252,8,369
"102","Central College","Iowa","IA","Private","4 Year",10280,37295,47575,37295,47575,1411,9,49000,88800,55,36,"Central College","3",0,3,3,2,19,"4","32","0","0","0","0","0","0","0","0","0",0.745231608,1121,"0","16026","12373","12884","7543","0.8952","0.2545","0.6711",19.70415225,0.214801444,81191.5,6.380000114,0.214801444,"59591.09","5.25","2.539999962",736,5,15,26,44,2,1244,14,43,18,106
"103","Central Connecticut State University","Connecticut","CT","Public","4 Year",12176,10616,22792,21856,34032,12037,12,53100,93700,45,15,"Central Connecticut State University","3",0,3,4,1,9,"1","21","0","0","0","0","0","0","0","0","0",0.748289578,1067,"0","10456","11783","14841","9790","0.4973","0.3649","0.534",22.070154,0.387482993,48269,11.31999969,0.387482993,"75579.11","5.550000191","3.24000001",6035,23,429,1225,1359,11,8159,290,338,203,3337
"104","Central Michigan University","Michigan","MI","Public","4 Year",10076,12960,23036,12960,23036,26879,23,47700,83600,46,13,"Central Michigan University","3",0,3,4,1,26,"3","32","0","0","0","0","0","0","0","0","0",0.770805206,1120,"0","12800","11162","9471","10077","0.7681","0.3326","0.6267",21.42965426,0.293298035,57838,7.760000229,0.293298035,"66048.2","6.139999866","3.410000086",15307,181,317,3016,901,24,19659,604,1067,1110,5043
"105","Central Washington University","Washington","WA","Public","4 Year",11115,8072,19187,23053,34168,11799,14,52700,93200,47,13,"Central Washington University","3",0,3,4,1,53,"8","32","0","0","0","0","0","0","0","0","0",0.884461781,NA,"0","12364","7032","9174","8941","0.6609","0.3273","0.5575",23.44291142,0.400404222,42459,8.140000343,0.400404222,"63170.67","8.06000042","4.400000095",6147,65,532,365,1430,137,7327,710,1130,103,3239
"106","Centre College","Kentucky","KY","Private","4 Year",10480,41700,52180,41700,52180,1387,4,49500,88500,52,22,"Centre College","3",0,3,3,2,21,"5","32","0","0","0","0","0","0","0","0","0",0.679781847,1381,"0","12858","16344","18047","8543","0.9735","0.198","0.8474",19.37621359,0.202564103,84855.5,11.19999981,0.202564103,"64052.84","7.699999809","2.660000086",718,0,46,64,32,2,1109,42,6,86,186
"107","Chadron State College","Nebraska","NE","Public","4 Year",7380,7196,14576,7196,14576,3033,16,42300,76700,66,3,"Chadron State College","3",0,3,4,1,31,"4","33","0","0","0","0","0","0","0","0","0",NA,NA,"0","11608","5062","6401","7486","1","0.3419","0.4044",23.22326454,0.393360161,44641.5,6.170000076,0.393360161,"47191.79","9.350000381","2.849999905",1765,36,25,116,180,11,2295,83,232,55,451
"108","Chaminade University of Honolulu","Hawaii","HI","Private","4 Year",13630,25374,39004,25374,39004,2756,4,45400,84000,55,3,"Chaminade University of Honolulu","3",0,3,4,2,15,"8","11","0","0","1","0","1","0","0","0","0",0.900798935,NA,"0","28119","17719","10767","8515","1","0.4192","0.6233",24.24012474,0.42338252,27931.5,8.600000381,0.42338252,"72476.63","6.929999828","3.549999952",1802,24,726,152,162,429,455,265,484,59,1758
